식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,대두_땅콩_여부,알레르기_권고,유제품여부,탄닌가능성,쿠마린여부,쿠마린_권고,카페인여부,알코올_유무
D219-711000000-0209,아이스크림_호키포키 바닐라 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,121,,2.0,,,,14.0,,,,,,30.0,,,,,,,,,,1.3,,3,식품의약품안전처,100g,커피마마,2,수집,2022-07-07,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0210,아이스크림_홍시 아이스드림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,176,,2.0,,,,11.33,,,,,,40.0,,,,,,,,,,3.0,,3,식품의약품안전처,300g,요거프레소,2,수집,2022-07-04,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0211,아이스크림_화이트초콜릿라즈베리 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,114,,2.0,,,,11.0,,,,,,30.0,,,,,,,,,,4.6,,3,식품의약품안전처,100g,커피마마,2,수집,2022-07-07,2025-04-08,False,,True,False,False,,True,False
D219-711000000-0212,아이스크림_31 올스타 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,253,,3.48,13.04,,30.43,23.48,,,,,,102.0,,,,,,,,,0.28,8.7,0.28,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0213,아이스크림_구름 속 시나모롤 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,233,,3.48,10.43,,31.3,21.74,,,,,,74.0,,,,,,,,,0.17,6.09,0.17,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0214,아이스크림_그릭요거트,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,135,,6.67,8.77,,7.45,2.29,,,,,,36.0,,,,,,,,,20.86,5.22,0.16,3,식품의약품안전처,100g,요거트아이스크림의 정석,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0215,아이스크림_녹차 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,313,,4.27,10.1,,51.75,22.14,,,,,,229.0,,,,,,,,,0.0,1.34,0.0,3,식품의약품안전처,103g,츄러스1500,2,수집,2023-10-31,2025-04-08,False,,True,True,False,,True,False
D219-711000000-0216,아이스크림_뉴욕치즈케이크아츄,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,382,,6.18,18.17,,47.63,23.88,,,,,,301.0,,,,,,,,,65.7,9.5,0.6,3,식품의약품안전처,317g,츄러스1500,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0217,아이스크림_다크 초코 나이트 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,302,,4.35,16.52,,33.91,25.22,,,,,,150.0,,,,,,,,,0.87,8.7,0.87,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,True,False
D219-711000000-0218,아이스크림_데코콘 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,323,,5.31,11.33,,49.9,10.31,,,,,,392.0,,,,,,,,,0.0,1.22,0.0,3,식품의약품안전처,98g,츄러스1500,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0219,아이스크림_디노 젤리 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,223,,3.48,10.43,,28.7,21.74,,,,,,63.0,,,,,,,,,0.26,6.09,0.26,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0220,아이스크림_라이언망고 마카롱 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,195,,2.61,6.96,,30.43,22.61,,,,,,44.0,,,,,,,,,0.26,4.35,0.26,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0221,아이스크림_러브미 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,217,,3.48,11.3,,25.22,20.0,,,,,,59.0,,,,,,,,,0.26,6.96,0.26,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0222,아이스크림_레드 라즈베리 소르베 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,129,,0.0,0.0,,32.17,26.96,,,,,,6.0,,,,,,,,,0.0,0.0,0.0,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0223,아이스크림_레인보우샤베트 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,141,,2.61,1.74,,28.7,25.22,,,,,,16.0,,,,,,,,,0.0,0.87,0.0,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0224,아이스크림_리얼초콜릿오버로드 요거트아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,232,,4.19,,,,26.2,,,,,,94.0,,,,,,,,,,4.41,,3,식품의약품안전처,279g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,True,False
D219-711000000-0225,아이스크림_마법사의 할로윈 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,254,,3.48,13.91,,28.7,25.22,,,,,,82.0,,,,,,,,,0.0,8.7,0.0,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0226,아이스크림_마시는 요거트,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,65,,3.0,4.1,,4.0,3.0,,,,,,60.0,,,,,,,,,10.0,2.2,0.0,3,식품의약품안전처,100g,요거트아이스크림의 정석,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0227,아이스크림_망고 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,136,,1.66,,,,21.6,,,,,,35.0,,,,,,,,,,2.87,,3,식품의약품안전처,100g,청자다방,2,수집,2023-06-30,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0228,아이스크림_메이플아츄,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,296,,4.28,7.59,,51.67,15.59,,,,,,177.0,,,,,,,,,13.18,1.99,0.1,3,식품의약품안전처,311g,츄러스1500,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0229,아이스크림_멜론멍키카바나나 요거트아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,93,,2.23,,,,11.7,,,,,,21.0,,,,,,,,,,0.38,,3,식품의약품안전처,470g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0230,아이스크림_몬스터 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,166,,2.12,,,,22.6,,,,,,78.0,,,,,,,,,,4.02,,3,식품의약품안전처,100g,청자다방,2,수집,2023-06-30,2025-04-08,False,,True,False,False,,True,False
D219-711000000-0231,아이스크림_바나나쥬빌레 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,217,,2.61,12.17,,24.35,20.0,,,,,,60.0,,,,,,,,,0.35,7.83,0.35,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0232,아이스크림_바닐라아몬드 크런치 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,218,,6.09,9.57,,26.96,5.22,,,,,,124.0,,,,,,,,,0.26,4.0,0.26,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0233,아이스크림_벅스 버니버니 당근당근 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,227,,3.48,11.3,,27.83,20.0,,,,,,65.0,,,,,,,,,0.0,6.09,0.0,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0234,아이스크림_벌집꿀허니넛 요거트아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,209,,4.62,,,,25.92,,,,,,53.0,,,,,,,,,,2.23,,3,식품의약품안전처,260g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0235,아이스크림_블랙 소르베 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,122,,0.0,0.0,,30.43,19.13,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0236,아이스크림_블루베리 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,149,,1.76,,,,21.01,,,,,,37.0,,,,,,,,,,3.77,,3,식품의약품안전처,100g,청자다방,2,수집,2023-06-30,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0237,아이스크림_사랑에 빠진 딸기 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,254,,3.48,13.91,,28.7,22.61,,,,,,90.0,,,,,,,,,0.34,6.96,0.34,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0238,아이스크림_소소한행복 그릭요거트,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,147,,15.09,,,,11.19,,,,,,8.0,,,,,,,,,,3.89,,3,식품의약품안전처,226g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0239,아이스크림_소프트 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,139,,3.0,4.5,,21.62,21.1,,,,,,73.0,,,,,,,,,20.6,2.4,0.05,3,식품의약품안전처,210g,츄러스1500,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0240,아이스크림_수퍼 펭귄 시리얼 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,262,,3.48,14.78,,28.7,20.87,,,,,,140.0,,,,,,,,,0.26,6.96,0.26,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0241,아이스크림_스트로베리파라다이스 요거트아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,119,,2.51,,,,12.91,,,,,,47.0,,,,,,,,,,1.51,,3,식품의약품안전처,450g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0242,아이스크림_시나몬그래그래바나밤 요거트아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,145,,2.99,,,,17.42,,,,,,28.0,,,,,,,,,,0.95,,3,식품의약품안전처,411g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,True,동시 섭취를 피하는 것을 권합니다,False,False
D219-711000000-0243,아이스크림_시카고팝콘 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,232,,3.48,13.04,,25.22,20.87,,,,,,97.0,,,,,,,,,0.35,7.83,0.35,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0244,아이스크림_싱가포르의아침 그릭요거트,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,164,,11.93,,,,15.86,,,,,,26.0,,,,,,,,,,5.59,,3,식품의약품안전처,290g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0245,아이스크림_아이스 노티드 우유 생크림 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,236,,3.48,13.04,,26.09,20.0,,,,,,83.0,,,,,,,,,0.43,9.57,0.43,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0246,아이스크림_아이스 노티드 클래식 바닐라 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,196,,3.48,7.83,,27.83,19.13,,,,,,69.0,,,,,,,,,0.26,5.22,0.26,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0247,아이스크림_아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,113,,2.5,2.92,,20.0,17.5,,,,,,75.0,,,,,,,,,,1.92,,3,식품의약품안전처,100g,스트릿츄러스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0248,아이스크림_아이스크림츄러스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,189,,3.7,6.2,,29.49,7.78,,,,,,161.0,,,,,,,,,13.13,2.0,0.1,3,식품의약품안전처,297g,츄러스1500,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0249,아이스크림_아임베리파인 요거트아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,134,,3.09,,,,18.31,,,,,,59.0,,,,,,,,,,1.16,,3,식품의약품안전처,320g,마이요거트립,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0250,아이스크림_아츄 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,173,,3.13,5.63,,27.5,16.25,,,,,,138.0,,,,,,,,,,1.56,,3,식품의약품안전처,100g,스트릿츄러스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
D219-711000000-0251,아이스크림_알폰소 망고 아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19711,아이스크림,1971100,해당없음,197110000,해당없음,0,해당없음,100g,215,,2.61,9.57,,29.57,23.48,,,,,,40.0,,,,,,,,,0.32,6.09,0.32,3,식품의약품안전처,115g,배스킨라빈스,2,수집,2023-10-31,2025-04-08,False,,True,False,False,,False,False
